Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
2023-09-23,SEA,@,TEX,L,0.0,2.0,9.0,84-70,3.0,2.0,Montgomery,Gilbert,Chapman,2:28,N,36900.0,4.52,-2,
2023-09-24,SEA,@,TEX,L,8.0,9.0,9.0,84-71,3.0,3.0,Eovaldi,Woo,Leclerc,3:02,D,35412.0,4.31,-3,
2023-09-25,SEA,Home,HOU,L,1.0,5.0,9.0,84-72,3.0,4.0,Verlander,Castillo,None,2:21,N,39920.0,4.21,-4,
2023-09-26,SEA,Home,HOU,W,6.0,2.0,9.0,85-72,3.0,3.0,Kirby,Javier,None,3:06,N,40035.0,4.12,1,
2023-09-27,SEA,Home,HOU,L,3.0,8.0,9.0,85-73,3.0,4.0,Graveman,Miller,None,3:15,N,38019.0,5.12,-1,
2023-09-28,SEA,Home,TEX,W-wo,3.0,2.0,9.0,86-73,3.0,3.0,Muñoz,Chapman,None,2:34,N,43817.0,3.37,1,
2023-09-29,SEA,Home,TEX,W,8.0,0.0,9.0,87-73,3.0,2.0,Thornton,Eovaldi,None,2:49,N,45274.0,4.37,2,
2023-09-30,SEA,Home,TEX,L,1.0,6.0,9.0,87-74,3.0,3.0,Sborz,Castillo,None,3:12,D,44694.0,7.08,-1,
2023-10-01,SEA,Home,TEX,W,1.0,0.0,9.0,88-74,3.0,2.0,Kirby,Dunning,Campbell,2:01,D,43997.0,.00,1,
2023-03-30,SFG,@,NYY,L,0.0,5.0,9.0,0-1,3.0,1.0,Cole,Webb,None,2:33,D,46172.0,.91,-1,
2023-04-01,SFG,@,NYY,W,7.0,5.0,9.0,1-1,3.0,0.5,Junis,King,Doval,3:12,D,41642.0,.84,1,
2023-04-02,SFG,@,NYY,L,0.0,6.0,9.0,1-2,5.0,0.5,Brito,Stripling,None,2:27,D,42053.0,.91,-1,
2023-04-03,SFG,@,CHW,W,12.0,3.0,9.0,2-2,3.0,0.5,DeSclafani,Kopech,None,2:36,D,34784.0,.92,1,
2023-04-05,SFG,@,CHW,L,3.0,7.0,9.0,2-3,4.0,1.5,Cease,Webb,None,2:49,D,15980.0,.95,-1,
2023-04-06,SFG,@,CHW,W,16.0,6.0,9.0,3-3,2.0,1.5,Junis,Lynn,None,2:50,D,18261.0,.89,1,
2023-04-07,SFG,Home,KCR,L,1.0,3.0,9.0,3-4,4.0,1.5,Keller,Cobb,Barlow,2:23,D,40711.0,.94,-1,
2023-04-08,SFG,Home,KCR,L,5.0,6.0,9.0,3-5,4.0,1.5,Clarke,Doval,Chapman,2:23,D,35126.0,.87,-2,
2023-04-09,SFG,Home,KCR,W,3.0,1.0,9.0,4-5,4.0,1.5,Brebbia,Yarbrough,Rogers,2:15,D,30207.0,.84,1,
2023-04-10,SFG,Home,LAD,L,1.0,9.0,9.0,4-6,5.0,2.5,Urías,Webb,None,2:31,N,35232.0,.99,-1,
2023-04-11,SFG,Home,LAD,W,5.0,0.0,9.0,5-6,4.0,1.5,Alexander,May,None,2:38,N,30768.0,.88,1,
2023-04-12,SFG,Home,LAD,L,5.0,10.0,9.0,5-7,4.0,2.5,Kershaw,Rogers,None,3:10,N,34903.0,.97,-1,
2023-04-14,SFG,@,DET,L-wo,5.0,7.0,11.0,5-8,4.0,2.5,Cisnero,Doval,None,3:50,N,15289.0,.82,-2,
2023-04-15,SFG,@,DET,L-wo,6.0,7.0,11.0,5-9,4.0,2.5,Shreve,Rogers,None,3:05,D,18344.0,.81,-3,
2023-04-17,SFG,@,MIA,L,3.0,4.0,9.0,5-10,4.0,4.0,Barnes,Webb,Puk,2:19,N,8744.0,.81,-4,
2023-04-18,SFG,@,MIA,L,2.0,4.0,9.0,5-11,4.0,5.0,Cabrera,Junis,Puk,2:27,N,8783.0,.76,-5,
2023-04-19,SFG,@,MIA,W,5.0,2.0,11.0,6-11,4.0,4.0,Doval,Smeltzer,Rogers,3:37,D,8272.0,.66,1,
2023-04-20,SFG,Home,NYM,L,4.0,9.0,9.0,6-12,4.0,4.0,Senga,Manaea,None,2:34,N,24452.0,.77,-1,
2023-04-21,SFG,Home,NYM,L,0.0,7.0,9.0,6-13,4.0,5.0,Lucchesi,DeSclafani,None,2:15,N,27551.0,.68,-2,
2023-04-22,SFG,Home,NYM,W,7.0,4.0,9.0,7-13,4.0,4.0,Webb,Peterson,None,2:35,D,29912.0,.62,1,
2023-04-23,SFG,Home,NYM,W,5.0,4.0,9.0,8-13,4.0,3.0,Alexander,Smith,Doval,2:37,D,27721.0,.70,2,
2023-04-24,SFG,Home,STL,W,4.0,0.0,9.0,9-13,4.0,3.0,Cobb,Montgomery,None,2:20,N,20203.0,.72,3,
2023-04-25,SFG,Home,STL,W-wo,5.0,4.0,9.0,10-13,4.0,2.5,Hjelle,Helsley,None,2:34,N,20797.0,.79,4,
2023-04-26,SFG,Home,STL,W,7.0,3.0,9.0,11-13,4.0,2.0,DeSclafani,Hicks,Doval,2:51,N,21748.0,.80,5,
2023-04-27,SFG,Home,STL,L,0.0,6.0,9.0,11-14,4.0,2.5,Mikolas,Webb,None,2:44,D,23397.0,.85,-1,
2023-04-29,SFG,@,SDP,L,11.0,16.0,9.0,11-15,4.0,4.0,Cosgrove,Rogers,Martínez,3:44,N,19611.0,.83,-2,
2023-04-30,SFG,@,SDP,L,4.0,6.0,9.0,11-16,4.0,4.0,García,Rogers,Hader,2:52,D,19633.0,.77,-3,
2023-05-01,SFG,@,HOU,L,3.0,7.0,9.0,11-17,4.0,5.0,Stanek,Hjelle,None,2:38,N,30915.0,.66,-4,
2023-05-02,SFG,@,HOU,W,2.0,0.0,9.0,12-17,4.0,5.0,DeSclafani,Brown,Doval,2:39,N,31701.0,.61,1,
2023-05-03,SFG,@,HOU,W,4.0,2.0,9.0,13-17,4.0,5.0,Webb,Valdez,Doval,2:14,D,40405.0,.66,2,
2023-05-05,SFG,Home,MIL,W,6.0,4.0,9.0,14-17,4.0,4.0,Manaea,Burnes,Doval,2:37,N,28614.0,.77,3,
2023-05-06,SFG,Home,MIL,W,4.0,1.0,9.0,15-17,4.0,4.0,Cobb,Rea,Doval,2:30,D,26387.0,.86,4,
2023-05-07,SFG,Home,MIL,L,3.0,7.0,9.0,15-18,4.0,5.0,Payamps,Stripling,None,2:51,D,34603.0,.90,-1,
2023-05-08,SFG,Home,WSN,L,1.0,5.0,9.0,15-19,4.0,5.0,Irvin,DeSclafani,None,2:14,N,20502.0,.82,-2,
2023-05-09,SFG,Home,WSN,W,4.0,1.0,9.0,16-19,4.0,5.0,Webb,Corbin,Doval,2:22,N,22028.0,.71,1,
2023-05-10,SFG,Home,WSN,L,6.0,11.0,9.0,16-20,4.0,6.0,Gray,Manaea,None,2:29,D,21283.0,.79,-1,
2023-05-11,SFG,@,ARI,W,6.0,2.0,9.0,17-20,4.0,5.5,Cobb,Henry,None,2:45,N,15582.0,.78,1,
2023-05-12,SFG,@,ARI,L,5.0,7.0,9.0,17-21,4.0,6.5,Misiewicz,Junis,Castro,2:56,N,19266.0,.88,-1,
2023-05-13,SFG,@,ARI,L,2.0,7.0,9.0,17-22,4.0,7.5,Gallen,DeSclafani,None,2:34,N,25147.0,.79,-2,
2023-05-14,SFG,@,ARI,L-wo,1.0,2.0,9.0,17-23,4.0,8.5,Castro,Rogers,None,2:24,D,26267.0,.74,-3,
2023-05-15,SFG,Home,PHI,W,6.0,3.0,9.0,18-23,4.0,8.5,Alexander,Falter,Doval,2:33,N,23819.0,.65,1,
2023-05-16,SFG,Home,PHI,W,4.0,3.0,9.0,19-23,4.0,7.5,Rogers,Wheeler,Doval,2:42,N,24304.0,.67,2,
2023-05-17,SFG,Home,PHI,W,7.0,4.0,9.0,20-23,3.0,7.5,Brebbia,Soto,Doval,2:55,D,25303.0,.76,3,
2023-05-19,SFG,Home,MIA,W,4.0,3.0,9.0,21-23,3.0,7.0,Alexander,Alcántara,Rogers,2:24,N,30673.0,.83,4,
2023-05-20,SFG,Home,MIA,L,0.0,1.0,9.0,21-24,3.0,7.0,Chargois,Rogers,Floro,2:16,D,31993.0,.88,-1,
2023-05-21,SFG,Home,MIA,W,7.0,5.0,9.0,22-24,3.0,6.0,Walker,Luzardo,Doval,2:24,D,28936.0,.83,1,
2023-05-22,SFG,@,MIN,W,4.0,1.0,9.0,23-24,3.0,6.0,Manaea,Ober,Alexander,2:39,N,16627.0,.84,2,
2023-05-23,SFG,@,MIN,W,4.0,3.0,9.0,24-24,3.0,6.0,Cobb,López,Doval,2:40,N,20790.0,.87,3,
2023-05-24,SFG,@,MIN,L,1.0,7.0,9.0,24-25,3.0,6.0,Ryan,DeSclafani,None,2:52,D,23464.0,.90,-1,
2023-05-25,SFG,@,MIL,W,5.0,0.0,9.0,25-25,3.0,5.5,Junis,Teherán,None,2:46,N,24536.0,.97,1,
2023-05-26,SFG,@,MIL,W,15.0,1.0,9.0,26-25,3.0,4.5,Wood,Peralta,Beck,2:42,N,30347.0,1.00,2,
2023-05-27,SFG,@,MIL,W,3.0,1.0,9.0,27-25,3.0,4.5,Webb,Strzelecki,Doval,2:33,D,39269.0,1.07,3,
2023-05-28,SFG,@,MIL,L,5.0,7.0,9.0,27-26,3.0,4.5,Rea,Cobb,Williams,2:47,D,34581.0,1.11,-1,
2023-05-29,SFG,Home,PIT,W,14.0,4.0,9.0,28-26,3.0,4.5,DeSclafani,Hill,None,2:20,D,39323.0,1.08,1,
2023-05-30,SFG,Home,PIT,L,1.0,2.0,9.0,28-27,3.0,5.5,Moreta,Manaea,Bednar,2:44,N,24166.0,1.10,-1,
2023-05-31,SFG,Home,PIT,L,4.0,9.0,9.0,28-28,3.0,5.5,Keller,Wood,None,2:32,D,23827.0,1.01,-2,
2023-06-02,SFG,Home,BAL,L,2.0,3.0,9.0,28-29,3.0,6.5,Kremer,Webb,Bautista,2:29,N,27873.0,.93,-3,
2023-06-03,SFG,Home,BAL,W,4.0,0.0,9.0,29-29,3.0,5.5,Cobb,Bradish,None,2:35,N,32416.0,.86,1,
2023-06-04,SFG,Home,BAL,L,3.0,8.0,9.0,29-30,3.0,5.5,Wells,DeSclafani,None,2:37,D,35571.0,.92,-1,
2023-06-06,SFG,@,COL,W,10.0,4.0,9.0,30-30,3.0,5.5,Walker,Lamet,None,3:28,N,29190.0,.90,1,
2023-06-07,SFG,@,COL,W,5.0,4.0,9.0,31-30,3.0,5.5,Rogers,Lawrence,Doval,2:47,N,24149.0,.98,2,
2023-06-08,SFG,@,COL,W,6.0,4.0,9.0,32-30,3.0,5.0,Alexander,Johnson,Doval,2:46,D,30372.0,1.02,3,
2023-06-09,SFG,Home,CHC,L,2.0,3.0,9.0,32-31,3.0,6.0,Stroman,DeSclafani,Alzolay,2:36,N,34816.0,1.07,-1,
2023-06-10,SFG,Home,CHC,L,0.0,4.0,9.0,32-32,3.0,7.0,Hendricks,Junis,None,2:13,D,35452.0,1.01,-2,
2023-06-11,SFG,Home,CHC,W,13.0,3.0,9.0,33-32,3.0,7.0,Beck,Wesneski,None,3:06,D,36842.0,.91,1,
2023-06-12,SFG,@,STL,W,4.0,3.0,9.0,34-32,3.0,7.0,Webb,Stratton,Doval,2:31,N,40886.0,.98,2,
2023-06-13,SFG,@,STL,W,11.0,3.0,9.0,35-32,3.0,6.0,Jackson,Flaherty,Winn,3:17,N,40917.0,1.01,3,
2023-06-14,SFG,@,STL,W,8.0,5.0,10.0,36-32,3.0,5.0,Rogers,Matz,Doval,2:52,D,39165.0,1.09,4,
2023-06-16,SFG,@,LAD,W,7.0,5.0,11.0,37-32,3.0,4.5,Rogers,Vesia,Junis,3:31,N,49074.0,1.30,5,
2023-06-17,SFG,@,LAD,W,15.0,0.0,9.0,38-32,3.0,4.5,Wood,Miller,Beck,2:27,N,51385.0,1.33,6,
2023-06-18,SFG,@,LAD,W,7.0,3.0,9.0,39-32,2.0,3.5,Webb,Gonsolin,Doval,2:33,D,52307.0,1.40,7,
2023-06-19,SFG,Home,SDP,W-wo,7.0,4.0,10.0,40-32,2.0,3.5,Doval,Kerr,None,3:04,N,35376.0,1.38,8,
2023-06-20,SFG,Home,SDP,W-wo,4.0,3.0,9.0,41-32,2.0,2.5,Rogers,Martínez,None,2:40,N,32060.0,1.35,9,
2023-06-21,SFG,Home,SDP,W,4.0,2.0,9.0,42-32,2.0,2.5,Hjelle,Darvish,Doval,2:48,N,33332.0,1.36,10,
2023-06-22,SFG,Home,SDP,L,0.0,10.0,9.0,42-33,2.0,3.5,Snell,Wood,None,2:19,D,38638.0,1.37,-1,
2023-06-23,SFG,Home,ARI,W,8.0,5.0,9.0,43-33,2.0,2.5,Webb,Davies,Doval,2:25,N,31992.0,1.57,1,
2023-06-24,SFG,Home,ARI,W,7.0,6.0,9.0,44-33,2.0,1.5,Rogers,Kelly,Doval,2:39,D,34343.0,1.58,2,
2023-06-25,SFG,Home,ARI,L,2.0,5.0,9.0,44-34,2.0,2.5,Nelson,DeSclafani,McGough,2:45,D,35766.0,1.63,-1,
2023-06-27,SFG,@,TOR,W,3.0,0.0,9.0,45-34,2.0,2.5,Wood,Gausman,Doval,2:45,N,36004.0,1.26,1,
2023-06-28,SFG,@,TOR,L,1.0,6.0,9.0,45-35,2.0,2.5,Francis,Webb,None,2:11,N,36685.0,1.32,-1,
2023-06-29,SFG,@,TOR,L,1.0,2.0,9.0,45-36,3.0,2.5,Bassitt,Winn,Romano,2:15,N,27761.0,1.29,-2,
2023-06-30,SFG,@,NYM,W,5.0,4.0,9.0,46-36,3.0,2.5,Manaea,Robertson,Doval,2:47,N,30116.0,1.31,1,
2023-07-01,SFG,@,NYM,L,1.0,4.0,9.0,46-37,3.0,3.5,Verlander,DeSclafani,Ottavino,2:10,D,34887.0,1.31,-1,
2023-07-02,SFG,@,NYM,L,4.0,8.0,9.0,46-38,3.0,3.5,Hartwig,Wood,None,3:17,N,28473.0,1.32,-2,
2023-07-03,SFG,Home,SEA,L,5.0,6.0,9.0,46-39,3.0,4.0,Muñoz,Doval,None,2:34,N,40691.0,1.28,-3,
2023-07-04,SFG,Home,SEA,L,0.0,6.0,9.0,46-40,3.0,4.0,Gilbert,Winn,None,2:20,D,37395.0,1.21,-4,
2023-07-05,SFG,Home,SEA,W,2.0,0.0,9.0,47-40,3.0,3.0,Cobb,Milone,Doval,2:26,N,24108.0,1.24,1,
2023-07-07,SFG,Home,COL,L,2.0,5.0,9.0,47-41,3.0,3.5,Gomber,Rogers,Bard,2:15,N,33886.0,1.31,-1,
2023-07-08,SFG,Home,COL,W,5.0,3.0,9.0,48-41,3.0,3.5,Wood,Seabold,Doval,2:38,D,34568.0,1.25,1,
2023-07-09,SFG,Home,COL,W,1.0,0.0,9.0,49-41,3.0,2.5,Webb,Freeland,None,1:56,D,36050.0,1.22,2,
2023-07-14,SFG,@,PIT,W,6.0,4.0,9.0,50-41,3.0,2.5,Llovera,Holderman,Doval,2:44,N,33813.0,1.32,3,
2023-07-15,SFG,@,PIT,W,3.0,1.0,9.0,51-41,3.0,2.5,Rogers,Mlodzinski,Doval,2:25,N,34236.0,1.35,4,
2023-07-16,SFG,@,PIT,W,8.0,4.0,10.0,52-41,2.0,1.5,Walker,De Los Santos,None,3:07,D,21642.0,1.39,5,
2023-07-17,SFG,@,CIN,W,4.0,2.0,10.0,53-41,2.0,1.5,Rogers,Gibaut,Doval,2:36,N,19229.0,1.53,6,
2023-07-18,SFG,@,CIN,W,11.0,10.0,9.0,54-41,2.0,1.5,Alexander,Farmer,Doval,3:30,N,26569.0,1.55,7,
2023-07-19,SFG,@,CIN,L,2.0,3.0,9.0,54-42,2.0,1.5,Ashcraft,Stripling,Díaz,2:10,N,19205.0,1.48,-1,
2023-07-20,SFG,@,CIN,L,1.0,5.0,9.0,54-43,2.0,2.0,Abbott,Cobb,None,2:17,D,27829.0,1.52,-2,
2023-07-21,SFG,@,WSN,L,3.0,5.0,9.0,54-44,2.0,3.0,Irvin,Wood,Finnegan,2:24,N,26062.0,1.41,-3,
2023-07-22,SFG,@,WSN,L,1.0,10.0,9.0,54-45,2.0,4.0,Gray,Webb,None,2:24,N,32504.0,1.36,-4,
2023-07-23,SFG,@,WSN,L,1.0,6.0,9.0,54-46,2.0,4.0,Gore,Alexander,None,2:28,D,23404.0,1.38,-5,
2023-07-24,SFG,@,DET,L,1.0,5.0,9.0,54-47,2.0,4.0,Skubal,Stripling,None,2:16,D,16907.0,1.36,-6,
2023-07-25,SFG,Home,OAK,W,2.0,1.0,9.0,55-47,2.0,4.0,Rogers,Erceg,Doval,2:20,N,40014.0,1.37,1,
2023-07-26,SFG,Home,OAK,W,8.0,3.0,9.0,56-47,2.0,3.0,Wood,Harris,None,2:28,N,36142.0,1.38,2,
2023-07-28,SFG,Home,BOS,L,2.0,3.0,9.0,56-48,2.0,3.0,Crawford,Webb,Jansen,2:17,N,33755.0,1.50,-1,
2023-07-29,SFG,Home,BOS,W-wo,3.0,2.0,9.0,57-48,2.0,3.0,Doval,Jansen,None,2:38,D,37470.0,1.45,1,
2023-07-30,SFG,Home,BOS,W-wo,4.0,3.0,11.0,58-48,2.0,2.0,Beck,Llovera,None,3:13,D,37026.0,1.45,2,
2023-07-31,SFG,Home,ARI,L,3.0,4.0,11.0,58-49,2.0,2.5,Ginkel,Rogers,McGough,2:55,N,28404.0,1.81,-1,
2023-08-01,SFG,Home,ARI,W,4.0,3.0,9.0,59-49,2.0,2.5,Walker,Castro,Manaea,2:22,N,25806.0,1.76,1,
2023-08-02,SFG,Home,ARI,W,4.0,2.0,9.0,60-49,2.0,2.5,Webb,Gilbert,Doval,2:13,N,28956.0,1.79,2,
2023-08-03,SFG,Home,ARI,W,1.0,0.0,9.0,61-49,2.0,2.5,Beck,Pfaadt,Doval,2:05,D,33087.0,1.74,3,
2023-08-05,SFG,@,OAK,L,1.0,2.0,9.0,61-50,2.0,3.0,May,Walker,None,2:34,D,37553.0,1.50,-1,
2023-08-06,SFG,@,OAK,L,6.0,8.0,9.0,61-51,2.0,4.0,Snead,Jackson,May,3:04,D,27381.0,1.51,-2,
2023-08-07,SFG,@,LAA,W,8.0,3.0,9.0,62-51,2.0,4.0,Rogers,Estévez,None,2:50,N,32582.0,1.42,1,
2023-08-08,SFG,@,LAA,L,5.0,7.0,9.0,62-52,2.0,5.0,Giolito,Alexander,Leone,2:36,N,31974.0,1.37,-1,
2023-08-09,SFG,@,LAA,L,1.0,4.0,9.0,62-53,2.0,6.0,Ohtani,Beck,Estévez,2:35,N,36980.0,1.36,-2,
2023-08-11,SFG,Home,TEX,L,1.0,2.0,9.0,62-54,2.0,7.5,Gray,Stripling,Smith,2:19,N,35689.0,1.27,-3,
2023-08-12,SFG,Home,TEX,L,3.0,9.0,9.0,62-55,2.0,8.5,Anderson,Cobb,None,2:44,N,33112.0,1.21,-4,
2023-08-13,SFG,Home,TEX,W-wo,3.0,2.0,10.0,63-55,2.0,8.5,Doval,Smith,None,2:30,D,35648.0,1.21,1,
2023-08-14,SFG,Home,TBR,L,2.0,10.0,9.0,63-56,2.0,9.0,Glasnow,Beck,Lopez,2:45,N,25748.0,1.22,-1,
2023-08-15,SFG,Home,TBR,W,7.0,0.0,9.0,64-56,2.0,9.0,Manaea,Littell,None,2:15,N,26322.0,1.20,1,
2023-08-16,SFG,Home,TBR,L,1.0,6.0,9.0,64-57,2.0,10.0,Civale,Walker,None,2:25,D,27510.0,1.15,-1,
2023-08-18,SFG,@,ATL,L,0.0,4.0,9.0,64-58,2.0,10.5,Strider,Cobb,None,2:32,N,40688.0,1.12,-2,
2023-08-19,SFG,@,ATL,L,5.0,6.0,9.0,64-59,2.0,12.0,Yates,Rogers,Iglesias,2:25,N,42744.0,1.19,-3,
2023-08-20,SFG,@,ATL,W,4.0,3.0,9.0,65-59,2.0,11.5,Doval,Yates,None,3:11,D,40291.0,1.13,1,
2023-08-21,SFG,@,PHI,L,4.0,10.0,9.0,65-60,2.0,12.0,Nola,Manaea,None,2:44,N,36274.0,1.36,-1,
2023-08-22,SFG,@,PHI,L-wo,3.0,4.0,9.0,65-61,3.0,12.0,Kimbrel,Doval,None,2:54,N,40420.0,1.33,-2,
2023-08-23,SFG,@,PHI,W,8.0,6.0,10.0,66-61,2.0,12.0,Junis,Kimbrel,Walker,3:38,D,33035.0,1.30,1,
2023-08-25,SFG,Home,ATL,L,1.0,5.0,9.0,66-62,3.0,13.5,Strider,Webb,None,2:15,N,36511.0,1.17,-1,
2023-08-26,SFG,Home,ATL,L,3.0,7.0,9.0,66-63,3.0,13.5,Fried,Manaea,None,2:41,D,36798.0,1.12,-2,
2023-08-27,SFG,Home,ATL,W,8.0,5.0,9.0,67-63,3.0,13.5,Alexander,Shuster,Doval,2:47,D,31047.0,1.02,1,
2023-08-28,SFG,Home,CIN,W,4.0,1.0,9.0,68-63,3.0,13.5,Harrison,Abbott,Doval,2:25,N,24581.0,1.28,2,
2023-08-29,SFG,Home,CIN,W,6.0,1.0,9.0,69-63,2.0,13.5,Cobb,Williamson,None,2:15,N,26078.0,1.40,3,
2023-08-30,SFG,Home,CIN,L,1.0,4.0,9.0,69-64,2.0,14.5,Greene,Webb,Díaz,2:32,D,25140.0,1.39,-1,
2023-08-31,SFG,@,SDP,W,7.0,2.0,9.0,70-64,2.0,13.5,Manaea,Avila,None,2:51,N,36639.0,1.17,1,
2023-09-01,SFG,@,SDP,L,3.0,7.0,9.0,70-65,2.0,13.5,Wacha,Beck,None,2:50,N,40326.0,1.24,-1,
2023-09-02,SFG,@,SDP,L,1.0,6.0,9.0,70-66,2.0,13.5,Snell,Harrison,None,2:27,N,41983.0,1.20,-2,
2023-09-03,SFG,@,SDP,L,0.0,4.0,9.0,70-67,2.0,14.5,Lugo,Cobb,None,2:34,D,41050.0,1.21,-3,
2023-09-04,SFG,@,CHC,L,0.0,5.0,9.0,70-68,3.0,15.0,Steele,Webb,None,1:59,D,39452.0,1.35,-4,
2023-09-05,SFG,@,CHC,L,8.0,11.0,9.0,70-69,3.0,15.0,Smyly,Jackson,None,3:11,N,28684.0,1.16,-5,
2023-09-06,SFG,@,CHC,L,2.0,8.0,9.0,70-70,3.0,15.0,Wicks,Wood,None,2:18,D,27443.0,.94,-6,
2023-09-08,SFG,Home,COL,W,9.0,8.0,9.0,71-70,3.0,15.5,Brebbia,Bird,Doval,2:53,N,32448.0,.69,1,
2023-09-09,SFG,Home,COL,W,9.0,1.0,9.0,72-70,3.0,14.5,Webb,Anderson,None,2:44,N,34290.0,.79,2,
2023-09-10,SFG,Home,COL,W,6.0,3.0,9.0,73-70,3.0,14.5,Winn,Lambert,Doval,2:32,N,33781.0,.95,3,
2023-09-11,SFG,Home,CLE,W-wo,5.0,4.0,10.0,74-70,3.0,13.5,Jackson,Clase,None,3:21,N,20705.0,1.05,4,
2023-09-12,SFG,Home,CLE,L,1.0,3.0,9.0,74-71,3.0,14.5,Quantrill,Manaea,Clase,2:17,N,23541.0,1.18,-1,
2023-09-13,SFG,Home,CLE,W-wo,6.0,5.0,10.0,75-71,3.0,13.5,Doval,Curry,None,3:02,D,26218.0,1.09,1,
2023-09-15,SFG,@,COL,L-wo,2.0,3.0,9.0,75-72,3.0,14.5,Koch,Doval,None,2:26,N,38253.0,1.43,-1,
2023-09-16,SFG,@,COL,L,5.0,9.0,9.0,75-73,3.0,16.0,Kauffmann,Walker,Hollowell,2:56,D,22101.0,1.22,-2,
2023-09-16,SFG,@,COL,L,2.0,5.0,9.0,75-74,3.0,16.0,Vodnik,Alexander,Kinley,2:37,N,43885.0,.99,-3,
2023-09-17,SFG,@,COL,W,11.0,10.0,9.0,76-74,3.0,16.0,Manaea,Flexen,Rogers,3:17,D,30619.0,.69,1,
2023-09-19,SFG,@,ARI,L,4.0,8.0,9.0,76-75,3.0,17.5,Gallen,Cobb,None,2:39,N,26093.0,1.10,-1,
2023-09-20,SFG,@,ARI,L,1.0,7.0,9.0,76-76,3.0,17.5,Kelly,Webb,None,2:30,D,16848.0,.60,-2,
2023-09-21,SFG,@,LAD,L,2.0,7.0,9.0,76-77,3.0,18.5,Miller,Brebbia,None,2:38,N,43942.0,.36,-3,
2023-09-22,SFG,@,LAD,W,5.0,1.0,9.0,77-77,3.0,17.5,Manaea,Stone,Doval,2:40,N,52887.0,.23,1,
2023-09-23,SFG,@,LAD,L,0.0,7.0,9.0,77-78,3.0,18.5,Kershaw,Brebbia,None,2:30,N,52704.0,.39,-1,
2023-09-24,SFG,@,LAD,L-wo,2.0,3.0,10.0,77-79,3.0,19.5,Miller,Doval,None,2:52,D,48315.0,.11,-2,
2023-09-25,SFG,Home,SDP,W,2.0,1.0,9.0,78-79,3.0,19.0,Webb,Suarez,None,2:23,N,28557.0,.01,1,
2023-09-26,SFG,Home,SDP,L,0.0,4.0,9.0,78-80,3.0,19.5,Lugo,Brebbia,Hader,2:19,N,28183.0,.01,-1,
2023-09-27,SFG,Home,SDP,L,2.0,5.0,10.0,78-81,4.0,20.5,Hader,Brebbia,Cosgrove,2:52,N,32151.0,.00,-2,
2023-09-29,SFG,Home,LAD,L,2.0,6.0,9.0,78-82,4.0,21.0,Lynn,Winn,None,2:25,N,38159.0,.00,-3,
2023-09-30,SFG,Home,LAD,W,2.0,1.0,9.0,79-82,4.0,20.0,Walker,Kershaw,Doval,2:07,N,39253.0,.00,1,
2023-10-01,SFG,Home,LAD,L,2.0,5.0,9.0,79-83,4.0,21.0,González,Brebbia,Phillips,2:44,D,38359.0,.00,-1,
2023-03-30,STL,Home,TOR,L,9.0,10.0,9.0,0-1,3.0,1.0,García,Helsley,Romano,3:38,D,47649.0,.88,-1,
2023-04-01,STL,Home,TOR,W,4.0,1.0,9.0,1-1,1.0,Tied,Flaherty,Gausman,Helsley,2:31,D,44461.0,.86,1,
2023-04-02,STL,Home,TOR,W,9.0,4.0,9.0,2-1,1.0,Tied,Montgomery,Bassitt,None,2:29,D,45525.0,.88,2,
2023-04-03,STL,Home,ATL,L,4.0,8.0,9.0,2-2,3.0,1.0,Morton,Woodford,None,2:46,N,37689.0,.97,-1,
2023-04-04,STL,Home,ATL,L,1.0,4.0,9.0,2-3,4.0,2.0,Dodd,Matz,Minter,2:20,N,36501.0,.98,-2,
2023-04-05,STL,Home,ATL,L,2.0,5.0,9.0,2-4,5.0,3.0,Elder,Mikolas,Chavez,2:27,D,36300.0,.90,-3,
2023-04-07,STL,@,MIL,L,0.0,4.0,9.0,2-5,5.0,4.0,Woodruff,Flaherty,None,2:45,N,28459.0,.87,-4,
2023-04-08,STL,@,MIL,W,6.0,0.0,9.0,3-5,5.0,3.0,Montgomery,Lauer,None,2:32,N,43077.0,.84,1,
2023-04-09,STL,@,MIL,L,1.0,6.0,9.0,3-6,5.0,4.0,Peralta,Woodford,None,2:49,D,27701.0,.90,-1,
2023-04-10,STL,@,COL,L,4.0,7.0,9.0,3-7,5.0,4.0,Márquez,Matz,None,2:14,N,24092.0,.77,-2,
2023-04-11,STL,@,COL,W,9.0,6.0,9.0,4-7,5.0,4.0,Gallegos,Johnson,Helsley,2:37,N,25399.0,.72,1,
2023-04-12,STL,@,COL,W,7.0,4.0,9.0,5-7,4.0,3.0,Pallante,Lawrence,Helsley,2:34,D,22250.0,.77,2,
2023-04-13,STL,Home,PIT,L,0.0,5.0,9.0,5-8,5.0,4.0,Velasquez,Montgomery,None,2:41,N,37805.0,.91,-1,
2023-04-14,STL,Home,PIT,W,3.0,0.0,9.0,6-8,4.0,4.0,Thompson,Oviedo,Gallegos,2:17,N,40637.0,.85,1,
2023-04-15,STL,Home,PIT,L,3.0,6.0,10.0,6-9,5.0,4.0,Bednar,Hicks,Moreta,2:54,D,40042.0,.89,-1,
